tweet_id,airline,airline_sentiment,word,sentiment
11765,US Airways,negative,miss,negative
11767,US Airways,negative,rip,negative
11769,US Airways,negative,wrong,negative
11770,US Airways,negative,helpful,positive
11774,US Airways,negative,poor,negative
11774,US Airways,negative,irresponsible,negative
11774,US Airways,negative,lack,negative
11775,US Airways,negative,friendly,positive
11775,US Airways,negative,accessible,positive
11778,US Airways,positive,stressful,negative
11779,US Airways,negative,harsh,negative
11782,US Airways,negative,delay,negative
11785,US Airways,positive,amazing,positive
11786,US Airways,negative,horrendous,negative
11786,US Airways,negative,shit,negative
11788,US Airways,negative,delay,negative
11793,US Airways,negative,refund,positive
11796,US Airways,positive,finest,positive
11797,US Airways,negative,limit,negative
11797,US Airways,negative,complaints,negative
11797,US Airways,negative,complaints,negative
11799,US Airways,negative,hogs,negative
11800,US Airways,positive,fabulous,positive
11801,US Airways,negative,conflicting,negative
11803,US Airways,negative,missed,negative
11805,US Airways,negative,joke,negative
11806,US Airways,positive,exceptional,positive
11807,US Airways,negative,nice,positive
11809,US Airways,negative,seriousness,negative
11809,US Airways,negative,fault,negative
11810,US Airways,negative,unable,negative
11811,US Airways,neutral,stuck,negative
11812,US Airways,negative,issues,negative
11812,US Airways,negative,nice,positive
11812,US Airways,negative,wrong,negative
11813,US Airways,negative,happy,positive
11814,US Airways,negative,impediment,negative
11817,US Airways,neutral,elite,positive
11819,US Airways,positive,top,positive
11821,US Airways,neutral,issue,negative
11822,US Airways,negative,pain,negative
11823,US Airways,negative,ripoff,negative
11824,US Airways,neutral,penalty,negative
11825,US Airways,negative,terrible,negative
11826,US Airways,negative,unbelievable,negative
11827,US Airways,negative,ripped,negative
11830,US Airways,negative,complaints,negative
11831,US Airways,negative,miss,negative
11835,US Airways,negative,excuse,negative
11835,US Airways,negative,poor,negative
11835,US Airways,negative,fall,negative
11837,US Airways,negative,bump,negative
11837,US Airways,negative,joke,negative
11839,US Airways,negative,disgrace,negative
11840,US Airways,positive,optimistic,positive
11842,US Airways,negative,luck,positive
11843,US Airways,negative,failures,negative
11844,US Airways,negative,warm,positive
11844,US Airways,negative,lost,negative
11844,US Airways,negative,rectify,positive
11847,US Airways,negative,lost,negative
11850,US Airways,negative,horrible,negative
11853,US Airways,negative,disaster,negative
11857,US Airways,positive,praise,positive
11857,US Airways,positive,helpful,positive
11859,US Airways,negative,delayed,negative
11862,US Airways,negative,gem,positive
11863,US Airways,positive,cleared,positive
11867,US Airways,neutral,furious,negative
11868,US Airways,negative,awesome,positive
11869,US Airways,negative,unacceptable,negative
11870,US Airways,negative,slow,negative
11872,US Airways,negative,ruining,negative
11872,US Airways,negative,incompetent,negative
11872,US Airways,negative,missed,negative
11873,US Airways,negative,awful,negative
11873,US Airways,negative,dissatisfied,negative
11873,US Airways,negative,mad,negative
11874,US Airways,negative,delays,negative
11874,US Airways,negative,miss,negative
11875,US Airways,negative,gold,positive
11877,US Airways,negative,hang,negative
11880,American,negative,bad,negative
11880,American,negative,senseless,negative
11883,American,negative,worth,positive
11884,American,negative,inconvenience,negative
11884,American,negative,unreal,positive
11885,American,negative,denied,negative
11885,American,negative,expired,negative
11888,American,negative,rude,negative
11888,American,negative,unwilling,negative
11888,American,negative,rotten,negative
11888,American,negative,top,positive
11888,American,negative,shit,negative
11891,American,negative,issues,negative
11891,American,negative,bonus,positive
11893,American,negative,refund,positive
11894,American,negative,frustrating,negative
11894,American,negative,refund,positive
11897,American,negative,luck,positive
11897,American,negative,sucks,negative
11898,American,negative,fresh,positive
11901,American,negative,miss,negative
11903,American,neutral,disappointed,negative
11903,American,neutral,crowded,negative
11903,American,neutral,impressed,positive
11905,American,negative,frustrating,negative
11908,American,negative,delay,negative
11908,American,negative,missed,negative
11909,American,negative,ridiculous,negative
11912,American,neutral,top,positive
11912,American,neutral,beauty,positive
11914,American,positive,trust,positive
11915,American,negative,issue,negative
11922,American,negative,trouble,negative
11923,American,negative,uncomfortable,negative
11924,American,neutral,award,positive
11925,American,positive,rollercoaster,negative
11926,American,negative,missed,negative
11926,American,negative,messing,negative
11927,American,negative,upgraded,positive
11928,American,negative,desperately,negative
11929,American,positive,glad,positive
11930,American,negative,worry,negative
11934,American,negative,bother,negative
11935,American,neutral,suicide,negative
11935,American,neutral,leading,positive
11935,American,neutral,death,negative
11936,American,negative,snags,negative
11938,American,negative,delayed,negative
11938,American,negative,worse,negative
11940,American,positive,award,positive
11940,American,positive,award,positive
11944,American,neutral,bereavement,negative
11946,American,negative,convenient,positive
11947,American,negative,trust,positive
11947,American,negative,lost,negative
11948,American,negative,delayed,negative
11948,American,negative,delayed,negative
11948,American,negative,disgraceful,negative
11949,American,negative,lose,negative
11949,American,negative,trust,positive
11949,American,negative,bad,negative
11950,American,negative,miss,negative
11952,American,negative,killing,negative
11953,American,positive,cool,positive
11953,American,positive,nice,positive
11955,American,neutral,love,positive
11959,American,negative,dumb,negative
11959,American,negative,compassion,positive
11961,American,negative,worst,negative
11961,American,negative,delayed,negative
11962,American,positive,win,positive
11962,American,positive,missed,negative
11962,American,positive,nice,positive
11962,American,positive,quiet,positive
11964,American,negative,lost,negative
11964,American,negative,missed,negative
11965,American,negative,worry,negative
11965,American,negative,steal,negative
11966,American,negative,painfully,negative
11966,American,negative,inexperienced,negative
11967,American,negative,pretty,positive
11967,American,negative,lame,negative
11969,American,negative,award,positive
11971,American,negative,bad,negative
11971,American,negative,angry,negative
11978,American,positive,awesome,positive
11980,American,negative,upset,negative
11981,American,negative,delayed,negative
11981,American,negative,fell,negative
11982,American,negative,rude,negative
11982,American,negative,unhappy,negative
11983,American,negative,wow,positive
11985,American,negative,poor,negative
11985,American,negative,annoying,negative
11988,American,neutral,precious,positive
11988,American,neutral,gems,positive
11989,American,neutral,confusion,negative
11990,American,neutral,award,positive
11990,American,neutral,saver,positive
11991,American,neutral,upgraded,positive
11992,American,neutral,cold,negative
11992,American,neutral,humor,positive
11993,American,positive,fine,positive
11993,American,positive,arbitrary,negative
11995,American,negative,delayed,negative
11995,American,negative,issue,negative
11997,American,positive,love,positive
11998,American,positive,awesome,positive
11999,American,positive,easy,positive
12001,American,negative,fail,negative
12003,American,positive,issue,negative
12003,American,positive,awesome,positive
12007,American,negative,frustrated,negative
12008,American,negative,grievance,negative
12009,American,negative,misunderstood,negative
12011,American,negative,missed,negative
12013,American,positive,enjoy,positive
12013,American,positive,warm,positive
12015,American,negative,fail,negative
12017,American,positive,happy,positive
12018,American,negative,assult,negative
12018,American,negative,sad,negative
12019,American,negative,woo,positive
12021,American,negative,issue,negative
12021,American,negative,lack,negative
12024,American,negative,decency,positive
12026,American,negative,delayed,negative
12028,American,negative,sad,negative
12029,American,negative,utterly,negative
12029,American,negative,embarrassing,negative
12030,American,negative,frustrating,negative
12031,American,negative,obscene,negative
12033,American,negative,gold,positive
12033,American,negative,insulted,negative
12037,American,positive,bad,negative
12037,American,positive,encouragement,positive
12039,Delta,negative,elite,positive
12041,American,negative,bad,negative
12041,American,negative,senseless,negative
12044,American,negative,worth,positive
12045,American,negative,inconvenience,negative
12045,American,negative,unreal,positive
12046,American,negative,denied,negative
12046,American,negative,expired,negative
12049,American,negative,rude,negative
12049,American,negative,unwilling,negative
12049,American,negative,rotten,negative
12049,American,negative,top,positive
12049,American,negative,shit,negative
12052,American,negative,issues,negative
12052,American,negative,bonus,positive
12054,American,negative,refund,positive
12055,American,negative,frustrating,negative
12055,American,negative,refund,positive
12058,American,negative,luck,positive
12058,American,negative,sucks,negative
12059,American,negative,fresh,positive
12062,American,negative,miss,negative
12064,American,neutral,disappointed,negative
12064,American,neutral,crowded,negative
12064,American,neutral,impressed,positive
12066,American,negative,frustrating,negative
12069,American,negative,delay,negative
12069,American,negative,missed,negative
12070,American,negative,ridiculous,negative
12073,American,neutral,top,positive
12073,American,neutral,beauty,positive
12075,American,positive,trust,positive
12076,American,negative,issue,negative
12083,American,negative,trouble,negative
12084,American,negative,uncomfortable,negative
12085,American,neutral,award,positive
12086,American,positive,rollercoaster,negative
12087,American,negative,missed,negative
12087,American,negative,messing,negative
12088,American,negative,upgraded,positive
12089,American,neutral,desperately,negative
12090,American,positive,glad,positive
12091,American,negative,worry,negative
12095,American,negative,bother,negative
12096,American,neutral,suicide,negative
12096,American,neutral,leading,positive
12096,American,neutral,death,negative
12097,American,negative,snags,negative
12099,American,negative,delayed,negative
12099,American,negative,worse,negative
12101,American,neutral,award,positive
12101,American,neutral,award,positive
12105,American,neutral,bereavement,negative
12107,American,negative,convenient,positive
12108,American,negative,trust,positive
12108,American,negative,lost,negative
12109,American,negative,delayed,negative
12109,American,negative,delayed,negative
12109,American,negative,disgraceful,negative
12110,American,negative,lose,negative
12110,American,negative,trust,positive
12110,American,negative,bad,negative
12111,American,negative,miss,negative
12113,American,negative,killing,negative
12114,American,positive,cool,positive
12114,American,positive,nice,positive
12116,American,negative,love,positive
12120,American,negative,dumb,negative
12120,American,negative,compassion,positive
12122,American,negative,worst,negative
12122,American,negative,delayed,negative
12123,American,negative,win,positive
12123,American,negative,missed,negative
12123,American,negative,nice,positive
12123,American,negative,quiet,positive
12125,American,negative,lost,negative
12125,American,negative,missed,negative
12126,American,negative,worry,negative
12126,American,negative,steal,negative
12127,American,negative,painfully,negative
12127,American,negative,inexperienced,negative
12128,American,negative,pretty,positive
12128,American,negative,lame,negative
12130,American,negative,award,positive
12132,American,negative,bad,negative
12132,American,negative,angry,negative
12139,American,positive,awesome,positive
12141,American,negative,upset,negative
12142,American,negative,delayed,negative
12142,American,negative,fell,negative
12143,American,negative,rude,negative
12143,American,negative,unhappy,negative
12144,American,negative,wow,positive
12146,American,negative,poor,negative
12146,American,negative,annoying,negative
12149,American,negative,precious,positive
12149,American,negative,gems,positive
12150,American,neutral,confusion,negative
12151,American,neutral,award,positive
12151,American,neutral,saver,positive
12152,American,neutral,upgraded,positive
12153,American,neutral,cold,negative
12153,American,neutral,humor,positive
12154,American,negative,fine,positive
12154,American,negative,arbitrary,negative
12156,American,negative,delayed,negative
12156,American,negative,issue,negative
12158,American,positive,love,positive
12159,American,positive,awesome,positive
12160,American,positive,easy,positive
12162,American,negative,fail,negative
12164,American,positive,issue,negative
12164,American,positive,awesome,positive
12168,American,negative,frustrated,negative
12169,American,negative,grievance,negative
12170,American,negative,misunderstood,negative
12172,American,negative,missed,negative
12174,American,positive,enjoy,positive
12174,American,positive,warm,positive
12176,American,negative,fail,negative
12178,American,negative,happy,positive
12179,American,negative,assult,negative
12179,American,negative,sad,negative
12180,American,negative,woo,positive
12182,American,negative,issue,negative
12182,American,negative,lack,negative
12185,American,negative,decency,positive
12186,American,negative,logical,positive
12187,American,positive,nice,positive
12188,American,negative,issue,negative
12188,American,negative,assult,negative
12189,American,negative,fuck,negative
12190,American,negative,hard,negative
12190,American,negative,lost,negative
12192,American,positive,love,positive
12194,American,negative,awful,negative
12196,American,negative,honest,positive
12200,American,positive,warm,positive
12203,American,positive,hard,negative
12204,American,neutral,free,positive
12204,American,neutral,fabulous,positive
12205,American,negative,freezes,negative
12207,American,neutral,cold,negative
12211,American,neutral,free,positive
12212,American,negative,issues,negative
12213,American,negative,assult,negative
12213,American,negative,lack,negative
12213,American,negative,concern,negative
12215,American,negative,ridiculous,negative
12219,American,negative,gold,positive
12219,American,negative,gold,positive
12221,American,positive,loyal,positive
12222,American,positive,happy,positive
12222,American,positive,love,positive
12223,American,neutral,glad,positive
12225,American,neutral,warmer,positive
12230,American,neutral,chilly,negative
12232,American,negative,fail,negative
12232,American,negative,cool,positive
12233,American,negative,enjoy,positive
12234,American,negative,delayed,negative
12236,American,positive,happy,positive
12236,American,positive,headaches,negative
12237,American,neutral,award,positive
12239,American,negative,broken,negative
12240,American,negative,love,positive
12240,American,negative,disappointed,negative
12242,American,neutral,delays,negative
12243,American,negative,safely,positive
12244,American,negative,fair,positive
12245,American,negative,delayed,negative
12246,American,positive,issue,negative
12247,American,negative,confused,negative
12248,American,negative,falls,negative
12249,American,negative,glitch,negative
12250,American,negative,refund,positive
12253,American,negative,lost,negative
12253,American,negative,free,positive
12254,American,negative,inconvenience,negative
12254,American,negative,disaster,negative
12254,American,negative,refuse,negative
12257,American,negative,falls,negative
12260,American,positive,kudos,positive
12260,American,positive,issues,negative
12260,American,positive,shortcomings,negative
12263,American,negative,trouble,negative
12264,American,negative,luck,positive
12264,American,negative,happy,positive
12264,American,negative,ugh,negative
12265,American,negative,upset,negative
12265,American,negative,freezing,negative
12266,American,negative,delay,negative
12266,American,negative,incompetence,negative
12266,American,negative,poor,negative
12269,American,negative,ruined,negative
12269,American,negative,delay,negative
12270,American,negative,lost,negative
12270,American,negative,refuses,negative
12270,American,negative,useless,negative
12270,American,negative,fail,negative
12273,American,negative,undone,negative
12273,American,negative,free,positive
12274,American,negative,limit,negative
12274,American,negative,lack,negative
12275,American,positive,appreciated,positive
12276,American,neutral,worried,negative
12279,American,negative,frustration,negative
12281,American,negative,lack,negative
12282,American,negative,issue,negative
12283,American,neutral,bad,negative
12284,American,neutral,free,positive
12288,American,negative,lost,negative
12290,American,negative,shock,negative
12291,American,neutral,slow,negative
12294,American,positive,incredible,positive
12294,American,positive,amazed,positive
12294,American,positive,enhance,positive
12297,American,negative,issue,negative
12297,American,negative,waste,negative
12298,American,negative,lack,negative
12301,American,negative,promising,positive
12304,American,positive,hang,negative
12304,American,positive,bad,negative
12308,American,negative,freezing,negative
12311,American,negative,fat,negative
12311,American,negative,stuck,negative
12314,American,positive,amazing,positive
12314,American,positive,smiles,positive
12316,American,positive,fault,negative
12323,American,negative,disgusting,negative
12323,American,negative,dirty,negative
12325,American,negative,drain,negative
12325,American,negative,freezing,negative
12326,American,negative,delay,negative
12326,American,negative,issues,negative
12328,American,positive,recommendation,positive
12329,American,negative,free,positive
12329,American,negative,stellar,positive
12332,American,negative,terrible,negative
12336,American,negative,overzealous,negative
12337,American,negative,break,negative
12337,American,negative,fine,positive
12339,American,neutral,delay,negative
12341,American,negative,hate,negative
12342,American,negative,helping,positive
12346,American,negative,killing,negative
12349,American,negative,helpful,positive
12351,American,neutral,cheaper,positive
12353,American,negative,ready,positive
12353,American,negative,elite,positive
12354,American,neutral,stinks,negative
12355,American,negative,comfortably,positive
12357,American,negative,frozen,negative
12359,American,negative,frustrated,negative
12360,American,neutral,emergency,negative
12361,American,positive,responsive,positive
12361,American,positive,impressive,positive
12364,American,negative,wack,negative
12366,American,negative,annoying,negative
12367,American,negative,falls,negative
12367,American,negative,worst,negative
12369,American,positive,appreciated,positive
12370,American,neutral,happy,positive
12373,American,positive,accomplished,positive
12374,American,negative,vile,negative
12374,American,negative,vile,negative
12376,American,negative,worst,negative
12377,American,negative,love,positive
12378,American,negative,bother,negative
12379,American,negative,worst,negative
12380,American,negative,lost,negative
12381,American,positive,safely,positive
12381,American,positive,worrisome,negative
12382,American,negative,flagging,negative
12382,American,negative,issue,negative
12383,American,negative,cry,negative
12384,American,negative,disappointing,negative
12384,American,negative,lack,negative
12384,American,negative,kindness,positive
12386,American,negative,refusing,negative
12387,American,positive,fantastic,positive
12388,American,positive,excellent,positive
12388,American,positive,love,positive
12388,American,positive,hug,positive
12394,American,neutral,bonus,positive
12395,American,negative,sufficiently,positive
12395,American,negative,reproach,negative
12395,American,negative,reform,positive
12398,American,negative,bitchy,negative
12398,American,negative,appreciated,positive
12399,American,negative,fear,negative
12400,American,negative,missed,negative
12401,American,negative,inconsiderate,negative
12402,American,neutral,frozen,negative
12406,American,negative,delayed,negative
12406,American,negative,missed,negative
12406,American,negative,delay,negative
12406,American,negative,delayed,negative
12408,American,negative,terrible,negative
12411,American,negative,wrong,negative
12412,American,negative,trouble,negative
12413,American,negative,helpful,positive
12415,American,negative,love,positive
12416,American,negative,crazy,negative
12419,American,neutral,amazing,positive
12420,American,neutral,delays,negative
12420,American,neutral,delay,negative
12421,American,negative,limit,negative
12422,American,negative,horrible,negative
12422,American,negative,rude,negative
12423,American,negative,clunky,negative
12426,American,negative,helpful,positive
12428,American,neutral,broke,negative
12428,American,neutral,failed,negative
12431,American,negative,shame,negative
12432,American,neutral,perfect,positive
12432,American,neutral,delays,negative
12433,American,negative,sad,negative
12434,American,neutral,correct,positive
12435,American,negative,lies,negative
12436,American,negative,death,negative
12437,American,negative,fortunately,positive
12439,American,negative,worst,negative
12441,American,negative,promised,positive
12442,American,negative,worse,negative
12445,American,positive,excellent,positive
12452,American,negative,wow,positive
12452,American,negative,lost,negative
12453,American,negative,senseless,negative
12455,American,negative,rude,negative
12455,American,negative,failure,negative
12455,American,negative,condescending,negative
12457,American,negative,useless,negative
12458,American,negative,hard,negative
12458,American,negative,lousy,negative
12458,American,negative,faulty,negative
12458,American,negative,damaged,negative
12460,American,negative,emergency,negative
12461,American,negative,faulty,negative
12461,American,negative,damage,negative
12461,American,negative,shrug,negative
12461,American,negative,damage,negative
12463,American,neutral,patience,positive
12464,American,neutral,super,positive
12466,American,negative,fiasco,negative
12467,American,negative,refuses,negative
12467,American,negative,complaints,negative
12468,American,negative,broken,negative
12468,American,negative,support,positive
12470,American,negative,frustrating,negative
12473,American,negative,shit,negative
12474,American,negative,kindness,positive
12475,American,negative,wow,positive
12477,American,neutral,failed,negative
12479,American,negative,unhappy,negative
12480,American,negative,issue,negative
12483,American,negative,error,negative
12487,American,neutral,fair,positive
12488,American,negative,appalling,negative
12489,American,negative,ridiculous,negative
12489,American,negative,helping,positive
12496,American,negative,accurate,positive
12499,American,negative,lost,negative
12502,American,positive,vanity,negative
12503,American,negative,frustrating,negative
12504,American,positive,lovely,positive
12506,American,negative,fucking,negative
12507,American,negative,delayed,negative
12508,American,negative,terrible,negative
12508,American,negative,helpful,positive
12508,American,negative,rude,negative
12509,American,negative,rude,negative
12510,American,negative,complained,negative
12511,American,negative,refund,positive
12511,American,negative,sincere,positive
12512,American,negative,complaints,negative
12512,American,negative,prefer,positive
12512,American,negative,warning,negative
12512,American,negative,wasting,negative
12512,American,negative,inhumane,negative
12513,American,negative,worst,negative
12513,American,negative,lose,negative
12514,American,negative,terror,negative
12514,American,negative,delayed,negative
12515,American,negative,worst,negative
12515,American,negative,delayed,negative
12515,American,negative,missed,negative
12515,American,negative,rude,negative
12517,American,negative,terrible,negative
12518,American,negative,issue,negative
12519,American,neutral,weird,negative
12523,American,neutral,safe,positive
12524,American,negative,losing,negative
12525,American,negative,pity,negative
12525,American,negative,unusual,negative
12529,American,negative,lack,negative
12532,American,negative,nightmare,negative
12532,American,negative,bumped,negative
12532,American,negative,terrible,negative
12533,American,negative,horrible,negative
12535,American,negative,hung,negative
12537,American,negative,fear,negative
12537,American,negative,lost,negative
12538,American,negative,terrible,negative
12539,American,negative,broken,negative
12541,American,negative,reward,positive
12543,American,neutral,lost,negative
12547,American,positive,delay,negative
12549,American,negative,rectify,positive
12551,American,negative,poor,negative
12552,American,negative,worst,negative
12552,American,negative,nightmare,negative
12553,American,negative,issue,negative
12555,American,positive,lost,negative
12556,American,negative,fear,negative
12557,American,negative,bad,negative
12557,American,negative,missed,negative
12558,American,negative,issue,negative
12558,American,negative,faster,positive
12559,American,negative,lack,negative
12559,American,negative,respect,positive
12559,American,negative,hung,negative
12561,American,negative,upset,negative
12562,American,negative,cool,positive
12567,American,positive,love,positive
12569,American,positive,bad,negative
12570,American,negative,deplorable,negative
12570,American,negative,disgusted,negative
12570,American,negative,ignorant,negative
12570,American,negative,lost,negative
12571,American,negative,stuck,negative
12571,American,negative,issue,negative
12572,American,negative,damaged,negative
12572,American,negative,complaint,negative
12576,American,negative,miserable,negative
12576,American,negative,unhelpful,negative
12581,American,positive,complaints,negative
12581,American,positive,whoa,positive
12581,American,positive,brave,positive
12583,American,negative,bs,negative
12583,American,negative,noise,negative
12584,American,negative,sad,negative
12584,American,negative,afford,positive
12586,American,negative,horrible,negative
12587,American,neutral,delays,negative
12588,American,negative,worst,negative
12588,American,negative,bad,negative
12588,American,negative,enjoy,positive
12588,American,negative,wrath,negative
12589,American,negative,complicated,negative
12591,American,neutral,trust,positive
12591,American,neutral,love,positive
12591,American,neutral,beautiful,positive
12593,American,positive,love,positive
12593,American,positive,stunning,positive
12594,American,positive,love,positive
12594,American,positive,cheap,negative
12594,American,positive,amazing,positive
12595,American,negative,broke,negative
12595,American,negative,sick,negative
12595,American,negative,drag,negative
12600,American,negative,glad,positive
12600,American,negative,rant,negative
12601,American,negative,impossible,negative
12604,American,positive,happy,positive
12605,American,neutral,cleared,positive
12608,American,negative,outstanding,positive
12609,American,negative,delayed,negative
12614,American,negative,love,positive
12615,American,negative,lost,negative
12616,American,positive,fastest,positive
12616,American,positive,fastest,positive
12618,American,negative,clueless,negative
12618,American,negative,missed,negative
12619,American,negative,nice,positive
12621,American,negative,frustrated,negative
12623,American,negative,break,negative
12623,American,negative,bad,negative
12627,American,negative,fucking,negative
12627,American,negative,suck,negative
12631,American,negative,fail,negative
12633,American,positive,phenomenal,positive
12634,American,negative,redemption,positive
12637,American,positive,waste,negative
12638,American,negative,worst,negative
12638,American,negative,fail,negative
12639,American,negative,joke,negative
12642,American,negative,delayed,negative
12642,American,negative,improve,positive
12644,American,positive,glad,positive
12644,American,positive,crash,negative
12646,American,negative,nasty,negative
12649,American,negative,delays,negative
12651,American,negative,insult,negative
12651,American,negative,injury,negative
12652,American,negative,disappointed,negative
12652,American,negative,lack,negative
12652,American,negative,lost,negative
12657,American,neutral,delays,negative
12658,American,negative,delay,negative
12662,American,negative,rude,negative
12663,American,negative,break,negative
12666,American,negative,unable,negative
12671,American,negative,loved,positive
12671,American,negative,bad,negative
12673,American,negative,delayed,negative
12673,American,negative,unacceptable,negative
12674,American,negative,commitment,positive
12674,American,negative,broken,negative
12675,American,negative,inappropriate,negative
12676,American,negative,joke,negative
12676,American,negative,joke,negative
12677,American,negative,lying,negative
12678,American,negative,embarrassing,negative
12679,American,negative,ridiculous,negative
12679,American,negative,miss,negative
12680,American,negative,helpful,positive
12680,American,negative,frustrating,negative
12680,American,negative,disappointing,negative
12682,American,negative,joke,negative
12683,American,negative,pathetic,negative
12687,American,negative,delayed,negative
12687,American,negative,errors,negative
12687,American,negative,frozen,negative
12688,American,negative,disappointed,negative
12690,American,negative,lost,negative
12690,American,negative,nicer,positive
12690,American,negative,terrible,negative
12691,American,negative,deaf,negative
12692,American,negative,disappointed,negative
12695,American,negative,delays,negative
12695,American,negative,trapped,negative
12696,American,negative,wow,positive
12697,American,negative,appalled,negative
12697,American,negative,lack,negative
12697,American,negative,concern,negative
12698,American,negative,advantage,positive
12699,American,negative,worst,negative
12699,American,negative,issues,negative
12701,American,negative,absurd,negative
12702,American,negative,bad,negative
12703,American,negative,expire,negative
12704,American,positive,successful,positive
12705,American,positive,appreciated,positive
12706,American,negative,awful,negative
12707,American,negative,loss,negative
12708,American,negative,hung,negative
12708,American,negative,ridicules,negative
12709,American,negative,rude,negative
12711,American,positive,delayed,negative
12711,American,positive,delays,negative
12711,American,positive,bad,negative
12712,American,negative,issue,negative
12714,American,negative,poor,negative
12715,American,negative,love,positive
12717,American,negative,missed,negative
12717,American,negative,lost,negative
12718,American,negative,angry,negative
12719,American,negative,ridiculous,negative
12721,American,negative,refuses,negative
12722,American,negative,hung,negative
12725,American,positive,enjoy,positive
12725,American,positive,adore,positive
12726,American,negative,nice,positive
12727,American,positive,love,positive
12728,American,neutral,lie,negative
12729,American,negative,refuse,negative
12730,American,negative,refunded,positive
12732,American,negative,complaints,negative
12732,American,negative,sucks,negative
12733,American,negative,cruel,negative
12733,American,negative,stupid,negative
12733,American,negative,damn,negative
12733,American,negative,lost,negative
12735,American,negative,excuses,negative
12735,American,negative,tough,positive
12735,American,negative,loyal,positive
12737,American,negative,delayed,negative
12737,American,negative,missed,negative
12738,American,negative,bad,negative
12740,American,negative,lose,negative
12741,American,negative,quicker,positive
12742,American,neutral,trusted,positive
12744,American,positive,pros,positive
12744,American,positive,displeasure,negative
12746,American,negative,delayed,negative
12746,American,negative,missed,negative
12747,American,negative,delayed,negative
12748,American,negative,bad,negative
12749,American,negative,disregard,negative
12752,American,negative,consistently,positive
12752,American,negative,loyal,positive
12752,American,negative,disappointed,negative
12755,American,negative,rude,negative
12755,American,negative,unpleasant,negative
12756,American,negative,free,positive
12758,American,negative,delay,negative
12759,American,negative,issue,negative
12759,American,negative,happy,positive
12760,American,negative,ready,positive
12761,American,positive,inconvenience,negative
12764,American,negative,fault,negative
12765,American,negative,delay,negative
12765,American,negative,delay,negative
12767,American,neutral,delayed,negative
12769,American,negative,bad,negative
12774,American,negative,delayed,negative
12775,American,neutral,incorrectly,negative
12776,American,negative,embarrassing,negative
12782,American,neutral,disappointed,negative
12783,American,neutral,upgraded,positive
12785,American,positive,excited,positive
12786,American,negative,mistake,negative
12788,American,negative,delays,negative
12790,American,negative,complaints,negative
12791,American,negative,joke,negative
12792,American,negative,wrong,negative
12793,American,positive,safe,positive
12794,American,negative,easy,positive
12795,American,negative,issue,negative
12796,American,negative,lost,negative
12798,American,negative,lost,negative
12798,American,negative,lied,negative
12798,American,negative,refund,positive
12799,American,negative,improve,positive
12799,American,negative,delayed,negative
12799,American,negative,faster,positive
12803,American,neutral,guidance,positive
12803,American,neutral,issue,negative
12807,American,negative,stuck,negative
12807,American,negative,miss,negative
12808,American,negative,unreliable,negative
12809,American,positive,proud,positive
12810,American,negative,delay,negative
12811,American,negative,miss,negative
12811,American,negative,error,negative
12813,American,negative,mistake,negative
12813,American,negative,hung,negative
12816,American,negative,bad,negative
12817,American,negative,nightmare,negative
12821,American,negative,refund,positive
12821,American,negative,loyal,positive
12823,American,negative,ridiculous,negative
12824,American,negative,broken,negative
12827,American,negative,impressed,positive
12829,American,negative,hangs,negative
12831,American,negative,failed,negative
12831,American,negative,miserably,negative
12833,American,negative,correct,positive
12835,American,negative,unacceptable,negative
12836,American,negative,error,negative
12836,American,negative,miss,negative
12837,American,negative,miss,negative
12837,American,negative,worth,positive
12838,American,negative,happy,positive
12838,American,negative,delays,negative
12840,American,negative,bad,negative
12840,American,negative,stuck,negative
12840,American,negative,trouble,negative
12841,American,negative,delay,negative
12842,American,negative,free,positive
12844,American,negative,havoc,negative
12846,American,negative,stuck,negative
12847,American,neutral,jealous,negative
12847,American,neutral,warm,positive
12848,American,negative,advantage,positive
12849,American,negative,hell,negative
12850,American,neutral,cold,negative
12852,American,negative,unacceptable,negative
12852,American,negative,hung,negative
12853,American,negative,disgrace,negative
12853,American,negative,delays,negative
12856,American,negative,bad,negative
12856,American,negative,love,positive
12856,American,negative,faithful,positive
12858,American,negative,issue,negative
12859,American,negative,severe,negative
12859,American,negative,excuse,negative
12861,American,negative,afford,positive
12862,American,negative,severe,negative
12862,American,negative,fair,positive
12864,American,negative,worst,negative
12864,American,negative,mercy,positive
12867,American,neutral,disappointed,negative
12867,American,neutral,loyalty,positive
12868,American,neutral,free,positive
12870,American,negative,capability,positive
12872,American,neutral,boom,positive
12873,American,negative,unwilling,negative
12873,American,negative,poor,negative
12873,American,negative,support,positive
12874,American,positive,nice,positive
12874,American,positive,improvement,positive
12875,American,positive,worries,negative
12877,American,negative,dead,negative
12877,American,negative,thankful,positive
12877,American,negative,evil,negative
12878,American,negative,damaged,negative
12878,American,negative,damaged,negative
12878,American,negative,expensive,negative
12879,American,negative,wrong,negative
12884,American,negative,fairly,positive
12885,American,negative,worst,negative
12885,American,negative,complaint,negative
12885,American,negative,damaged,negative
12886,American,negative,refund,positive
12888,American,negative,broke,negative
12889,American,negative,unhelpful,negative
12889,American,negative,wasting,negative
12890,American,negative,free,positive
12891,American,negative,broken,negative
12895,American,negative,refund,positive
12895,American,negative,miss,negative
12897,American,negative,delays,negative
12899,American,negative,bad,negative
12899,American,negative,crazy,negative
12899,American,negative,frustrated,negative
12901,American,negative,unable,negative
12902,American,negative,bad,negative
